shot_id,shot_made_flag
1094,0.729727387428
1098,0.425211876631
1099,0.373467475176
1102,0.349453538656
1118,0.380138605833
1131,0.258581221104
1133,0.737306058407
1135,0.899074971676
1138,0.597470343113
1139,0.825094997883
1142,0.399621397257
1151,0.409245342016
1152,0.368282645941
1155,0.642454683781
1165,0.378480374813
1167,0.962357997894
1172,0.349468976259
1174,0.71034270525
1180,0.482654035091
1200,0.447684288025
1202,0.424553543329
1227,0.58078545332
1228,0.690064609051
1229,0.342072546482
1237,0.397951602936
1241,0.400830417871
1256,0.348040938377
1279,0.358482956886
1293,0.211843803525
1295,0.287504732609
1319,0.766633212566
1320,0.399456381798
1321,0.800016999245
1322,0.710920095444
1334,0.304678916931
1351,0.757803440094
1373,0.322878777981
1375,0.286074995995
1380,0.443099081516
1382,0.682659864426
1385,0.415559738874
1399,0.405245900154
1403,0.89781498909
1428,0.267702043056
1434,0.345071822405
1444,0.924062490463
1448,0.409073084593
1466,0.878724932671
1476,0.447060495615
1478,0.443237811327
1485,0.411160230637
1491,0.725116312504
1494,0.706769943237
1500,0.373507559299
1501,0.700060725212
1503,0.404708474874
1519,0.636689007282
1524,0.32899209857
1529,0.747559845448
1533,0.696809053421
1538,0.970804154873
1539,0.375405967236
1546,0.40914490819
1555,0.307754635811
1559,0.408167630434
1563,0.73397642374
1565,0.7815554142
1574,0.365960866213
1591,0.306756108999
1594,0.255509495735
1605,0.238259881735
1611,0.393340587616
1614,0.347404778004
1620,0.359162867069
1626,0.303005218506
1630,0.367941588163
1632,0.362606227398
1634,0.319205164909
1643,0.254422754049
1651,0.40526509285
1655,0.368831455708
1658,0.272791326046
1659,0.340769588947
1665,0.35309317708
1675,0.321448177099
1680,0.65748500824
1690,0.382893115282
1696,0.310596287251
1714,0.258718520403
1721,0.415326148272
1726,0.404746741056
1728,0.417093664408
1734,0.379868090153
1735,0.327728509903
1740,0.405197918415
1744,0.854672908783
1747,0.341958969831
1752,0.21870456636
1763,0.764452517033
1765,0.747564077377
1769,0.380414754152
1785,0.63299536705
1787,0.350695997477
1788,0.387455075979
1793,0.319861501455
1800,0.4075127244
1825,0.418535292149
1826,0.755705714226
1834,0.35491129756
1843,0.320432394743
1844,0.320432394743
1848,0.370039254427
1849,0.324971854687
1860,0.346542179585
1863,0.342484086752
1875,0.672094225883
1883,0.376653432846
1890,0.483505904675
1892,0.385283201933
1893,0.361451238394
1897,0.346106141806
1905,0.449123293161
1908,0.520338237286
1931,0.354049533606
1940,0.803891301155
1943,0.34533777833
1947,0.200449556112
1965,0.847200572491
1967,0.409556150436
1968,0.392014145851
1972,0.757273733616
1982,0.316340059042
1985,0.270011276007
2005,0.759710788727
2010,0.760401785374
2021,0.353502601385
2024,0.784821391106
2036,0.44609567523
2043,0.540668964386
2047,0.483401149511
2049,0.481604248285
2055,0.303122937679
2065,0.381368309259
2066,0.283273756504
2070,0.255593717098
2077,0.856060266495
2085,0.639017343521
2095,0.563820123672
2097,0.691867947578
2108,0.390497148037
2112,0.596619725227
2113,0.633376002312
2122,0.181883692741
2139,0.377046465874
2144,0.568462908268
2146,0.301924049854
2148,0.128237292171
2149,0.742144405842
2157,0.384608775377
2159,0.391507357359
2168,0.34599891305
2176,0.320704549551
2178,0.647409796715
2181,0.260787278414
2187,0.754341125488
2188,0.300380706787
2190,0.275253713131
2194,0.366446882486
2197,0.280412465334
2214,0.334398001432
2217,0.133659034967
2222,0.381863981485
2223,0.323961406946
2226,0.347334802151
2230,0.685652196407
2240,0.44357535243
2247,0.269939154387
2250,0.299958407879
2259,0.487173199654
2262,0.34113457799
2266,0.349346399307
2305,0.341547787189
2310,0.334877729416
2313,0.329595386982
2319,0.841476202011
2320,0.716072678566
2345,0.244652420282
2350,0.684977889061
2356,0.35087531805
2360,0.587677717209
2370,0.423461586237
2386,0.347180873156
2398,0.333402812481
2414,0.720400929451
2435,0.781113564968
2439,0.249565109611
2446,0.789792537689
2458,0.331336677074
2465,0.271225601435
2466,0.375327497721
2470,0.297805696726
2495,0.727189481258
2501,0.334170132875
2507,0.292809337378
2533,0.284731268883
2537,0.405099362135
2538,0.264828324318
2541,0.270584404469
2542,0.773492217064
2544,0.822173178196
2554,0.178271964192
2555,0.195238754153
2565,0.301571905613
2575,0.75332981348
2586,0.507344961166
2588,0.382326811552
2594,0.661261498928
2617,0.420314729214
2618,0.339167505503
2623,0.972741901875
2631,0.564126014709
2640,0.256968140602
2642,0.75895857811
2647,0.401773959398
2663,0.411356151104
2664,0.332760512829
2676,0.41595262289
2680,0.965272724628
2681,0.386019140482
2691,0.329181551933
2693,0.39302662015
2695,0.428233474493
2704,0.282326877117
2708,0.37127828598
2709,0.973593354225
2717,0.793699204922
2722,0.428313285112
2728,0.346448928118
2732,0.773623466492
2743,0.352034270763
2752,0.310499042273
2757,0.758038520813
2761,0.297282904387
2769,0.235248506069
2771,0.262978464365
2774,0.357211530209
2776,0.330576807261
2781,0.298264175653
2793,0.315417259932
2799,0.356989383698
2803,0.309904932976
2811,0.339097619057
2818,0.370195448399
2824,0.435955524445
2828,0.790150225163
2829,0.35687482357
2830,0.393486410379
2842,0.756716132164
2847,0.760278105736
2848,0.322730153799
2868,0.362859576941
2870,0.281039535999
2885,0.155786052346
2886,0.384555339813
2889,0.678375184536
2903,0.388609796762
2904,0.731635689735
2918,0.844644844532
2919,0.324748903513
2922,0.386864602566
2923,0.346827536821
2931,0.30747282505
2945,0.350019961596
2955,0.330729424953
2957,0.591297268867
2960,0.68134701252
2963,0.238586336374
2966,0.721724748611
2972,0.657845139503
2974,0.340234011412
2982,0.250736236572
2984,0.674314558506
3016,0.400540590286
3021,0.316150665283
3023,0.766946256161
3025,0.390989661217
3029,0.258908480406
3034,0.759770393372
3038,0.324196875095
3040,0.366517931223
3051,0.798051357269
3062,0.332880288363
3069,0.334923148155
3071,0.256516635418
3076,0.932067573071
3079,0.319765329361
3081,0.281115621328
3082,0.396299272776
3084,0.85233849287
3098,0.353897333145
3104,0.458047777414
3105,0.439820855856
3114,0.759560406208
3118,0.339063078165
3122,0.297401845455
3132,0.21138253808
3138,0.417405486107
3141,0.339055895805
3156,0.685068845749
3162,0.766145050526
3167,0.324024736881
3170,0.383973866701
3171,0.30922973156
3172,0.342612057924
3176,0.980163395405
3180,0.354497402906
3189,0.247711405158
3198,0.342339634895
3206,0.340438127518
3215,0.28841099143
3222,0.671346247196
3228,0.292832612991
3229,0.291796088219
3232,0.1723536551
3233,0.233624890447
3238,0.330275148153
3256,0.307453870773
3264,0.605389118195
3273,0.43085706234
3275,0.72259759903
3285,0.586892127991
3289,0.231074735522
3294,0.368748277426
3306,0.416528642178
3311,0.771638035774
3318,0.341096967459
3322,0.576638638973
3324,0.348559767008
3334,0.581761240959
3341,0.403460860252
3345,0.217022120953
3346,0.923934042454
3352,0.313395678997
3368,0.295560777187
3371,0.10940220952
3372,0.423533082008
3375,0.448040902615
3384,0.366193413734
3387,0.258838266134
3393,0.365577638149
3406,0.381152421236
3411,0.608451724052
3412,0.613867163658
3414,0.504229605198
3417,0.756824076176
3420,0.798408448696
3423,0.796907365322
3436,0.259452968836
3438,0.712346732616
3442,0.260104894638
3443,0.338644772768
3451,0.287001848221
3461,0.390031963587
3489,0.273868620396
3491,0.497413545847
3510,0.669317543507
3515,0.467352747917
3527,0.303351223469
3530,0.275151968002
3540,0.310611337423
3582,0.140990763903
3604,0.250057160854
3605,0.266832262278
3609,0.274520844221
3624,0.164193570614
3628,0.811183869839
3630,0.260401308537
3641,0.253619223833
3642,0.255426794291
3648,0.370098114014
3650,0.965693533421
3652,0.946190834045
3660,0.389369308949
3664,0.244303315878
3670,0.300017565489
3672,0.343631833792
3680,0.266726464033
3682,0.962923467159
3685,0.556422173977
3686,0.303193360567
3689,0.313304841518
3705,0.313513278961
3712,0.252473503351
3713,0.305405378342
3719,0.220836803317
3721,0.322173058987
3723,0.820494115353
3724,0.239954128861
3727,0.277721315622
3733,0.597733736038
3734,0.449201792479
3742,0.372849613428
3770,0.231706976891
3777,0.319340437651
3778,0.344414949417
3780,0.413878470659
3783,0.482699126005
3784,0.413675874472
3788,0.376744896173
3790,0.376744896173
3794,0.365288674831
3795,0.420653522015
3796,0.470869392157
3801,0.480766266584
3806,0.352207273245
3813,0.405445992947
3814,0.37298732996
3818,0.215174987912
3824,0.434941083193
3836,0.347629696131
3853,0.421518236399
3855,0.366680294275
3858,0.306207418442
3861,0.775849103928
3866,0.312422454357
3870,0.366871148348
3874,0.965420901775
3876,0.193413823843
3878,0.279092133045
3890,0.402189731598
3900,0.890473544598
3904,0.354573041201
3906,0.410858899355
3907,0.346638083458
3908,0.365957796574
3912,0.29103499651
3918,0.939235925674
3923,0.964206695557
3924,0.386450707912
3925,0.218449741602
3927,0.651378273964
3955,0.970700263977
3964,0.326444089413
3969,0.308731794357
3974,0.710474967957
3976,0.275845170021
3984,0.300719171762
3991,0.389725744724
3993,0.983775913715
4009,0.310610532761
4011,0.425868302584
4020,0.328805029392
4033,0.376333922148
4041,0.41420224309
4045,0.839611828327
4052,0.340878725052
4055,0.377368539572
4056,0.415813982487
4057,0.396599143744
4067,0.973102331161
4069,0.394767016172
4077,0.274213284254
4094,0.417473375797
4095,0.400334984064
4100,0.41033667326
4119,0.379596054554
4130,0.576683223248
4131,0.416970521212
4132,0.521773040295
4134,0.551898002625
4137,0.775345146656
4138,0.362126559019
4143,0.255088686943
4145,0.269556045532
4148,0.346184313297
4163,0.141018137336
4166,0.426301091909
4169,0.775833547115
4170,0.545383453369
4174,0.396700799465
4180,0.317734092474
4199,0.977510929108
4201,0.381254822016
4203,0.368164151907
4210,0.116164311767
4211,0.387003749609
4213,0.966982722282
4225,0.378385365009
4235,0.277966588736
4242,0.322699457407
4245,0.351448744535
4250,0.39640596509
4252,0.361773103476
4254,0.235350623727
4263,0.271680444479
4264,0.244355753064
4268,0.314095646143
4270,0.396192908287
4282,0.751231610775
4283,0.390984803438
4291,0.423811733723
4304,0.398152470589
4306,0.355755358934
4309,0.311358034611
4310,0.308628171682
4313,0.282305717468
4314,0.395234197378
4315,0.3401902318
4321,0.415367782116
4324,0.360197633505
4325,0.35705897212
4328,0.3053612113
4329,0.2846827209
4332,0.360206484795
4337,0.347798675299
4342,0.458167135715
4344,0.464644402266
4352,0.350842148066
4355,0.395758002996
4366,0.292150586843
4371,0.387645304203
4372,0.400435566902
4376,0.371042132378
4384,0.359978765249
4387,0.350612521172
4389,0.424433708191
4390,0.332814007998
4406,0.313065439463
4407,0.869267940521
4409,0.982011139393
4410,0.780769884586
4424,0.387216031551
4434,0.349537700415
4452,0.216203376651
4460,0.398442685604
4470,0.652345955372
4480,0.334681540728
4496,0.962219238281
4503,0.260343492031
4512,0.389802008867
4518,0.65955299139
4519,0.381943821907
4522,0.317403554916
4525,0.329669237137
4537,0.636121988297
4546,0.22396081686
4547,0.946891248226
4553,0.378788173199
4556,0.388208866119
4558,0.816179096699
4563,0.119485288858
4568,0.270480304956
4574,0.865531980991
4578,0.191766172647
4587,0.392338335514
4592,0.480360269547
4610,0.371302723885
4615,0.334456771612
4619,0.462871789932
4620,0.513711154461
4625,0.713470876217
4635,0.343150764704
4636,0.369416296482
4641,0.353198796511
4650,0.339202105999
4653,0.825714528561
4665,0.2884349823
4668,0.914059877396
4669,0.34107914567
4670,0.310260236263
4674,0.334201425314
4675,0.391215622425
4676,0.231305941939
4679,0.273337543011
4680,0.849029541016
4686,0.321895509958
4699,0.393630474806
4713,0.626255989075
4718,0.305244982243
4721,0.363401025534
4722,0.304095834494
4724,0.389862596989
4730,0.946334481239
4731,0.329354286194
4735,0.35148242116
4743,0.334068506956
4745,0.269806057215
4746,0.641280293465
4747,0.326045930386
4748,0.34485784173
4769,0.454074859619
4771,0.367913067341
4774,0.261358648539
4784,0.359231740236
4797,0.404298901558
4801,0.688439548016
4804,0.216820985079
4820,0.30565994978
4833,0.406917005777
4834,0.401268959045
4851,0.29905179143
4859,0.325547873974
4860,0.947331726551
4863,0.435129702091
4873,0.426752954721
4881,0.300128161907
4892,0.340168654919
4908,0.29544121027
4911,0.298904538155
4915,0.237204283476
4922,0.314947217703
4929,0.258157998323
4936,0.286234796047
4939,0.425002783537
4951,0.320045500994
4956,0.351905196905
4961,0.388762265444
4964,0.349953353405
4981,0.365736216307
4991,0.966034829617
4992,0.35071849823
4997,0.364968180656
5004,0.291852802038
5010,0.319540321827
5012,0.438536196947
5015,0.117374487221
5020,0.395218014717
5030,0.303342670202
5051,0.981444001198
5052,0.368730723858
5057,0.763839066029
5058,0.551568806171
5060,0.378011316061
5061,0.383349746466
5064,0.625910043716
5078,0.489720582962
5080,0.366524755955
5088,0.376542568207
5089,0.66551810503
5090,0.298554778099
5103,0.919682502747
5108,0.340926915407
5114,0.309829413891
5115,0.35174408555
5124,0.707127153873
5137,0.34087702632
5139,0.327811598778
5144,0.262053370476
5149,0.870643079281
5157,0.259418308735
5163,0.268835842609
5174,0.300661534071
5176,0.437348037958
5179,0.327688366175
5186,0.542470932007
5203,0.795396983624
5204,0.790259301662
5206,0.26096957922
5207,0.657877385616
5220,0.318984687328
5221,0.768445193768
5224,0.301941871643
5227,0.213851124048
5229,0.272341907024
5232,0.702871859074
5240,0.737329363823
5242,0.60344851017
5243,0.284428834915
5245,0.747730076313
5248,0.334747612476
5249,0.259945899248
5254,0.308106899261
5269,0.345107614994
5272,0.378688782454
5276,0.3332426548
5286,0.757042944431
5290,0.296209096909
5308,0.304323762655
5316,0.395476281643
5318,0.361073732376
5319,0.304559886456
5320,0.473226189613
5322,0.261952102184
5324,0.235434755683
5331,0.694284260273
5336,0.983329594135
5344,0.340601801872
5354,0.310321480036
5356,0.0265946555883
5358,0.276583313942
5361,0.323645591736
5365,0.717186033726
5370,0.489762336016
5376,0.323119491339
5383,0.348950088024
5384,0.354384183884
5385,0.369724690914
5393,0.787336111069
5397,0.34716874361
5398,0.334508746862
5402,0.287887901068
5407,0.68401902914
5409,0.270983725786
5425,0.287319034338
5428,0.689137220383
5430,0.36885201931
5442,0.314580619335
5447,0.398718982935
5470,0.34521573782
5485,0.343926370144
5493,0.276365906
5502,0.608294606209
5504,0.307872414589
5517,0.232938110828
5522,0.379271239042
5527,0.772454023361
5528,0.309838116169
5536,0.528203129768
5545,0.375240445137
5576,0.337877839804
5577,0.289626032114
5592,0.274125486612
5594,0.307288616896
5595,0.330183684826
5596,0.252373188734
5599,0.410714536905
5606,0.329301774502
5617,0.337783306837
5625,0.81122803688
5626,0.214172661304
5627,0.638120412827
5642,0.70333057642
5659,0.981188833714
5664,0.767701268196
5666,0.898584663868
5671,0.257257640362
5674,0.351494699717
5677,0.522516965866
5681,0.352345883846
5683,0.0360236763954
5700,0.414772182703
5713,0.478124916553
5715,0.478124916553
5718,0.327891409397
5726,0.548424839973
5738,0.301191598177
5741,0.750808119774
5743,0.835908234119
5753,0.365489542484
5761,0.2963937819
5789,0.704271674156
5797,0.290619492531
5803,0.323538243771
5810,0.470840007067
5813,0.344136565924
5817,0.25385504961
5818,0.375309556723
5822,0.303407639265
5829,0.29263433814
5846,0.432578265667
5847,0.254707545042
5854,0.328590422869
5858,0.420749545097
5863,0.306146144867
5869,0.308235615492
5870,0.240630820394
5876,0.120104394853
5881,0.253856271505
5901,0.269536465406
5922,0.61558920145
5928,0.780654132366
5933,0.377141594887
5934,0.769244968891
5946,0.424752801657
5951,0.222975984216
5955,0.305702149868
5956,0.882875978947
5965,0.411907434464
5972,0.330531865358
5981,0.213224321604
5997,0.395349502563
6005,0.211537510157
6009,0.189487367868
6010,0.270028859377
6015,0.348910331726
6039,0.263445079327
6047,0.719558358192
6051,0.040626693517
6056,0.344565063715
6061,0.376138836145
6064,0.251705080271
6065,0.408729732037
6070,0.337192028761
6085,0.770949840546
6086,0.216976866126
6091,0.778070449829
6097,0.266834318638
6099,0.354366093874
6104,0.73844742775
6108,0.382114350796
6109,0.400826364756
6124,0.485503226519
6142,0.749750554562
6144,0.351317197084
6150,0.323715537786
6154,0.34837269783
6155,0.334831893444
6156,0.983999073505
6158,0.384394586086
6159,0.970171272755
6169,0.716416239738
6170,0.0297811236233
6179,0.411037743092
6184,0.524063706398
6186,0.79197281599
6204,0.102265015244
6230,0.441466450691
6231,0.349624633789
6232,0.887590289116
6235,0.475939720869
6237,0.718507826328
6239,0.33762049675
6263,0.31072846055
6265,0.277221053839
6270,0.362015038729
6271,0.219201490283
6278,0.310177266598
6279,0.681731879711
6288,0.283403605223
6294,0.31415733695
6295,0.281990736723
6302,0.722997367382
6306,0.328040063381
6322,0.795540690422
6324,0.375547647476
6327,0.256331503391
6331,0.436126351357
6334,0.309239506721
6338,0.621214807034
6339,0.636546254158
6362,0.307029336691
6372,0.307458102703
6375,0.80286860466
6393,0.231564715505
6394,0.433112949133
6405,0.977805376053
6406,0.390747576952
6416,0.705935895443
6421,0.379734992981
6422,0.234593257308
6440,0.974756002426
6457,0.789403796196
6460,0.638078033924
6463,0.382895678282
6474,0.780530333519
6476,0.360894858837
6477,0.376899540424
6482,0.781532049179
6488,0.284481048584
6489,0.280489623547
6494,0.298507720232
6499,0.673267364502
6507,0.271555542946
6524,0.309882879257
6527,0.309496670961
6531,0.303695559502
6536,0.340151011944
6538,0.0670225098729
6542,0.713029265404
6565,0.273356705904
6584,0.375869452953
6588,0.357600748539
6597,0.288512438536
6603,0.720427811146
6609,0.729895412922
6613,0.724647641182
6622,0.343168020248
6630,0.414256691933
6637,0.310407340527
6639,0.781420171261
6640,0.265854686499
6646,0.384019702673
6647,0.44393274188
6648,0.977514505386
6669,0.285615742207
6680,0.286758482456
6681,0.296642869711
6684,0.14007037878
6693,0.341606259346
6694,0.311295032501
6704,0.251772373915
6706,0.323422133923
6710,0.422387361526
6713,0.319236606359
6718,0.240043222904
6732,0.400181591511
6737,0.310644745827
6739,0.267698615789
6742,0.312017291784
6746,0.619002878666
6753,0.254994153976
6771,0.269125580788
6784,0.314735561609
6790,0.961502254009
6795,0.31471607089
6807,0.28848105669
6808,0.336125850677
6818,0.346928656101
6823,0.370343267918
6830,0.467727988958
6831,0.467727988958
6832,0.337443828583
6836,0.441972136497
6846,0.323377609253
6850,0.327820509672
6854,0.376952111721
6868,0.773407816887
6876,0.512220740318
6877,0.725931286812
6881,0.124739564955
6882,0.371084839106
6884,0.377562135458
6886,0.284732729197
6901,0.418658047915
6910,0.405718505383
6913,0.357414841652
6914,0.709518432617
6918,0.806269586086
6930,0.62061715126
6941,0.319626033306
6944,0.637279331684
6945,0.353714674711
6947,0.385281503201
6949,0.795313715935
6952,0.341899991035
6963,0.658060014248
6964,0.686119019985
6972,0.737997233868
6979,0.40189152956
6981,0.337892204523
6988,0.788326978683
6990,0.289324432611
6998,0.327020585537
7004,0.420123696327
7016,0.488875180483
7027,0.321189105511
7042,0.308784335852
7056,0.231585353613
7061,0.29684188962
7069,0.686808824539
7071,0.327718913555
7088,0.662903130054
7099,0.376040786505
7108,0.323819369078
7121,0.867370009422
7125,0.77315300703
7136,0.556769907475
7149,0.684002161026
7150,0.580619573593
7151,0.343548685312
7167,0.362433344126
7177,0.753834724426
7178,0.174790471792
7183,0.728110790253
7186,0.433453768492
7190,0.23223850131
7201,0.35335290432
7202,0.335909157991
7207,0.347696244717
7213,0.349217116833
7224,0.753739476204
7225,0.33612549305
7233,0.289414227009
7239,0.26476752758
7246,0.210867553949
7248,0.284929573536
7261,0.379018127918
7264,0.358037739992
7266,0.342621833086
7274,0.341161876917
7279,0.318101793528
7293,0.33762049675
7315,0.263179898262
7322,0.301090151072
7326,0.910178542137
7341,0.406023234129
7363,0.334725439548
7365,0.684378147125
7371,0.301592260599
7377,0.434072941542
7393,0.765693306923
7405,0.297930181026
7410,0.244566395879
7434,0.637535333633
7438,0.370724797249
7447,0.729539096355
7450,0.731085479259
7452,0.345350950956
7453,0.21918348968
7455,0.332764536142
7456,0.342782616615
7457,0.886137485504
7466,0.399531722069
7470,0.778726577759
7474,0.391545683146
7487,0.526677191257
7488,0.366184711456
7492,0.643354654312
7496,0.407741516829
7501,0.442406892776
7505,0.529501020908
7512,0.271658569574
7526,0.516294002533
7536,0.615717351437
7538,0.684759736061
7539,0.436530292034
7544,0.726175487041
7554,0.516380906105
7564,0.365959852934
7566,0.749348223209
7580,0.732333660126
7581,0.84921836853
7584,0.38761267066
7587,0.380684494972
7589,0.439508378506
7590,0.463820427656
7594,0.673873603344
7597,0.391764432192
7602,0.876791954041
7603,0.422177672386
7605,0.7578125
7609,0.424492657185
7613,0.396802276373
7619,0.332662969828
7625,0.357867717743
7626,0.448760777712
7636,0.492548942566
7639,0.774004936218
7641,0.353233456612
7643,0.839051544666
7644,0.297211617231
7657,0.394925296307
7661,0.795684099197
7666,0.289280414581
7673,0.349826872349
7683,0.246440410614
7685,0.332232266665
7699,0.369686692953
7704,0.679513692856
7705,0.518078863621
7708,0.556811153889
7728,0.296902060509
7733,0.378316015005
7741,0.450108647346
7743,0.402623683214
7745,0.306838989258
7754,0.768360793591
7756,0.332120031118
7757,0.38030141592
7770,0.745877027512
7773,0.983100175858
7774,0.377202987671
7776,0.696014881134
7777,0.358784854412
7778,0.399812161922
7781,0.311424940825
7784,0.382970869541
7789,0.880156815052
7794,0.735649645329
7799,0.399096667767
7801,0.771586179733
7818,0.248420149088
7823,0.337308853865
7828,0.414539664984
7832,0.374738097191
7839,0.395311564207
7851,0.786235392094
7856,0.43466091156
7868,0.28753849864
7869,0.21854737401
7872,0.381022453308
7874,0.325666248798
7878,0.31981292367
7888,0.429563313723
7913,0.291877806187
7923,0.416508167982
7925,0.352080792189
7926,0.576512634754
7938,0.313689678907
7942,0.741653978825
7945,0.31853723526
7954,0.684837281704
7963,0.363111227751
7969,0.417317897081
7970,0.482104748487
7977,0.500220060349
7981,0.343913406134
7990,0.281934976578
8020,0.546843767166
8023,0.399165421724
8025,0.350057721138
8034,0.511051237583
8039,0.449922740459
8046,0.303325742483
8051,0.403284668922
8055,0.390138357878
8060,0.444683670998
8063,0.371141731739
8073,0.974254727364
8074,0.422656863928
8076,0.662744402885
8080,0.378533989191
8088,0.359872460365
8102,0.503128290176
8103,0.422921031713
8104,0.422921031713
8105,0.322861671448
8109,0.321172297001
8115,0.424044758081
8121,0.703771710396
8126,0.358378827572
8135,0.857907295227
8153,0.654425382614
8156,0.30859965086
8160,0.743454754353
8161,0.348835200071
8162,0.419218271971
8171,0.380705982447
8181,0.387928307056
8183,0.364614576101
8185,0.266581594944
8191,0.96360117197
8203,0.300390213728
8204,0.702282130718
8207,0.596659660339
8208,0.427778244019
8209,0.629732787609
8210,0.33722537756
8225,0.399743676186
8226,0.365833252668
8231,0.642639756203
8233,0.132881999016
8244,0.706958889961
8250,0.336207538843
8261,0.391044616699
8265,0.383299380541
8278,0.433943837881
8279,0.372350096703
8280,0.281532198191
8296,0.79536408186
8299,0.380030959845
8300,0.402736634016
8301,0.286442071199
8305,0.335413992405
8327,0.369025468826
8334,0.420732438564
8349,0.319009155035
8355,0.274251848459
8361,0.35025292635
8362,0.390473097563
8364,0.308523952961
8365,0.335168123245
8375,0.339910030365
8378,0.762730240822
8380,0.302841931581
8381,0.337744891644
8387,0.421024531126
8399,0.779089570045
8402,0.973884999752
8409,0.387112230062
8433,0.695477068424
8436,0.430992603302
8442,0.380943924189
8448,0.344440937042
8464,0.328786045313
8469,0.550194621086
8474,0.5418587327
8478,0.393818706274
8482,0.416887044907
8490,0.204101398587
8510,0.419538676739
8511,0.367682784796
8527,0.351916223764
8532,0.313534110785
8533,0.434036880732
8538,0.442850828171
8541,0.392969191074
8545,0.422245681286
8553,0.332970619202
8554,0.457759022713
8555,0.412626385689
8569,0.354811906815
8586,0.833424925804
8593,0.381876260042
8600,0.978202164173
8606,0.718077719212
8607,0.294758588076
8611,0.283089756966
8613,0.685297846794
8618,0.83953243494
8630,0.267451196909
8637,0.325439840555
8650,0.397446155548
8652,0.172221109271
8661,0.342881649733
8669,0.406872928143
8673,0.407268077135
8674,0.413193970919
8678,0.750120639801
8682,0.388707280159
8688,0.299773186445
8689,0.684072196484
8695,0.355397760868
8698,0.328285485506
8703,0.344904482365
8709,0.380477905273
8716,0.432150572538
8723,0.353994220495
8737,0.578082025051
8753,0.438938617706
8773,0.360378175974
8774,0.329626649618
8778,0.657742083073
8786,0.609267175198
8794,0.322552323341
8795,0.569125175476
8800,0.264102995396
8804,0.407562345266
8808,0.369999021292
8809,0.302291661501
8817,0.350866407156
8818,0.343367725611
8825,0.38611137867
